model,model_family,run_label,eval_scope,threshold,auc,logloss,accuracy,precision,recall,f1,mcc,tn,fp,fn,tp,fit_seconds,train_rows,eval_rows
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.35,0.7158596140703415,0.6197408867761806,0.4883687655066434,0.3066421836066642,0.8986826718850679,0.4572609875598783,0.24067979777641857,95344,170297,8491,75315,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.36,0.7158596140703415,0.6197408867761806,0.4969594816953644,0.3093741969178224,0.8906164236450851,0.4592264907833534,0.24324274745887584,99022,166619,9167,74639,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.37,0.7158596140703415,0.6197408867761806,0.5056446328055471,0.3122136598754354,0.8822757320478247,0.4612155406058678,0.24585048835491732,102756,162885,9866,73940,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.38,0.7158596140703415,0.6197408867761806,0.5158149876805352,0.3156458472764956,0.8722764479870176,0.46354957657077817,0.2489333187298255,107148,158493,10704,73102,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.39,0.7158596140703415,0.6197408867761806,0.5237875843833256,0.3182660195627208,0.8630885616781615,0.46504540705617614,0.25056190372783554,110704,154937,11474,72332,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.4,0.7158596140703415,0.6197408867761806,0.532043485850501,0.32114813385621854,0.8540319308880032,0.46677231700318256,0.252725985385095,114348,151293,12233,71573,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.41,0.7158596140703415,0.6197408867761806,0.5412294282108588,0.3243991333565907,0.8432689783547718,0.4685504776932818,0.25485708268885654,118460,147181,13135,70671,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.42,0.7158596140703415,0.6197408867761806,0.5503581372854824,0.32786631231981367,0.8331981003746749,0.4705640541815486,0.25758728907925305,122494,143147,13979,69827,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.43,0.7158596140703415,0.6197408867761806,0.5606429587319394,0.3318364236238399,0.8208839462568313,0.4726197264377134,0.26026254612034466,127120,138521,15011,68795,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.44,0.7158596140703415,0.6197408867761806,0.5696572012350943,0.33524870081662955,0.8082595518220652,0.4739239337288705,0.26166113387546847,131328,134313,16069,67737,2.3332529999897815,300000,349447
